id,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,method,umpire1,umpire2
119,2010,Mumbai,2010-03-30,T20,Z Khan,"Wankhede Stadium, Mumbai",Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Delhi Capitals,runs,6,158,20,N,,umpire_A,umpire_B
120,2010,Mumbai,2010-03-31,T20,Rashid Khan,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Mumbai Indians,runs,13,187,20,N,,umpire_A,umpire_B
121,2010,Mohali,2010-04-01,T20,AD Russell,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,41,217,20,N,,umpire_A,umpire_B
122,2010,Mohali,2010-04-02,T20,RK Singh,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,Punjab Kings,runs,2,161,20,N,,umpire_A,umpire_B
123,2010,Lucknow,2010-04-03,T20,Z Khan,"Ekana Cricket Stadium, Lucknow",Punjab Kings,Mumbai Indians,Punjab Kings,field,Punjab Kings,wickets,8,158,20,N,,umpire_A,umpire_B
124,2010,Ahmedabad,2010-04-04,T20,HH Pandya,"Narendra Modi Stadium, Ahmedabad",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,2,155,20,N,,umpire_A,umpire_B
125,2010,Jaipur,2010-04-05,T20,KV Sharma,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,Punjab Kings,Punjab Kings,bat,Punjab Kings,runs,16,170,20,N,,umpire_A,umpire_B
126,2010,Kolkata,2010-04-06,T20,A Nortje,"Eden Gardens, Kolkata",Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,5,148,20,N,,umpire_A,umpire_B
127,2010,Ahmedabad,2010-04-07,T20,RV Uthappa,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Rajasthan Royals,wickets,1,133,20,N,,umpire_A,umpire_B
128,2010,Lucknow,2010-04-08,T20,B Kumar,"Ekana Cricket Stadium, Lucknow",Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,Rajasthan Royals,wickets,5,161,20,N,,umpire_A,umpire_B
129,2010,Ahmedabad,2010-04-09,T20,Shubman Gill,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Chennai Super Kings,Punjab Kings,field,Chennai Super Kings,runs,95,167,20,N,,umpire_A,umpire_B
130,2010,Kolkata,2010-04-10,T20,SR Watson,"Eden Gardens, Kolkata",Mumbai Indians,Delhi Capitals,Delhi Capitals,bat,Mumbai Indians,wickets,6,156,20,N,,umpire_A,umpire_B
131,2010,Bengaluru,2010-04-11,T20,WP Saha,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,3,161,20,N,,umpire_A,umpire_B
132,2010,Kolkata,2010-04-12,T20,M Morkel,"Eden Gardens, Kolkata",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,runs,17,186,20,N,,umpire_A,umpire_B
133,2010,Lucknow,2010-04-13,T20,A Nortje,"Ekana Cricket Stadium, Lucknow",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,,no result,0,0,20,N,,umpire_A,umpire_B
134,2010,Lucknow,2010-04-14,T20,SL Malinga,"Ekana Cricket Stadium, Lucknow",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,runs,7,194,20,N,,umpire_A,umpire_B
135,2010,Lucknow,2010-04-15,T20,M Morkel,"Ekana Cricket Stadium, Lucknow",Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,29,192,20,N,,umpire_A,umpire_B
136,2010,Delhi,2010-04-16,T20,SR Watson,"Arun Jaitley Stadium, Delhi",Mumbai Indians,Punjab Kings,Mumbai Indians,field,Mumbai Indians,wickets,4,157,20,N,,umpire_A,umpire_B
137,2010,Kolkata,2010-04-17,T20,KA Pollard,"Eden Gardens, Kolkata",Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,16,186,20,N,,umpire_A,umpire_B
138,2010,Mumbai,2010-04-18,T20,DP Conway,"Wankhede Stadium, Mumbai",Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,Rajasthan Royals,wickets,1,164,20,N,,umpire_A,umpire_B
139,2010,Bengaluru,2010-04-19,T20,BB McCullum,"M Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajasthan Royals,runs,28,175,20,N,,umpire_A,umpire_B
140,2010,Delhi,2010-04-20,T20,AD Russell,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,20,183,20,N,,umpire_A,umpire_B
141,2010,Bengaluru,2010-04-21,T20,AM Rahane,"M Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,31,178,20,N,,umpire_A,umpire_B
142,2010,Bengaluru,2010-04-22,T20,PA Patel,"M Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,26,179,20,N,,umpire_A,umpire_B
143,2010,Lucknow,2010-04-23,T20,HH Pandya,"Ekana Cricket Stadium, Lucknow",Chennai Super Kings,Punjab Kings,Punjab Kings,field,Chennai Super Kings,runs,29,198,20,N,,umpire_A,umpire_B
144,2010,Mohali,2010-04-24,T20,Z Khan,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,5,166,20,N,,umpire_A,umpire_B
145,2010,Mohali,2010-04-25,T20,KA Pollard,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,field,Mumbai Indians,wickets,6,162,20,N,,umpire_A,umpire_B
146,2010,Lucknow,2010-04-26,T20,HH Pandya,"Ekana Cricket Stadium, Lucknow",Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,runs,48,198,20,N,,umpire_A,umpire_B
147,2010,Mumbai,2010-04-27,T20,YBK Jaiswal,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,7,171,20,N,,umpire_A,umpire_B
148,2010,Mohali,2010-04-28,T20,IK Pathan,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,4,152,20,N,,umpire_A,umpire_B
149,2010,Hyderabad,2010-04-29,T20,YS Chahal,"Rajiv Gandhi International Stadium, Hyderabad",Rajasthan Royals,Punjab Kings,Punjab Kings,bat,Punjab Kings,runs,11,195,20,N,,umpire_A,umpire_B
150,2010,Bengaluru,2010-04-30,T20,HH Pandya,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Sunrisers Hyderabad,runs,53,164,20,N,,umpire_A,umpire_B
151,2010,Ahmedabad,2010-05-01,T20,A Nortje,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,56,200,20,N,,umpire_A,umpire_B
152,2010,Hyderabad,2010-05-02,T20,SS Iyer,"Rajiv Gandhi International Stadium, Hyderabad",Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,runs,25,191,20,N,,umpire_A,umpire_B
153,2010,Chennai,2010-05-03,T20,MS Dhoni,"MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,9,166,20,N,,umpire_A,umpire_B
154,2010,Lucknow,2010-05-04,T20,AM Rahane,"Ekana Cricket Stadium, Lucknow",Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,12,175,20,N,,umpire_A,umpire_B
155,2010,Jaipur,2010-05-05,T20,YS Chahal,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Royal Challengers Bengaluru,wickets,3,158,20,N,,umpire_A,umpire_B
156,2010,Mohali,2010-05-06,T20,RG Sharma,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Chennai Super Kings,Punjab Kings,field,Punjab Kings,wickets,5,168,20,N,,umpire_A,umpire_B
157,2010,Ahmedabad,2010-05-07,T20,DA Warner,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,7,169,20,N,,umpire_A,umpire_B
158,2010,Ahmedabad,2010-05-08,T20,JJ Bumrah,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,8,133,20,N,,umpire_A,umpire_B
159,2010,Bengaluru,2010-05-09,T20,Q de Kock,"M Chinnaswamy Stadium, Bengaluru",Punjab Kings,Delhi Capitals,Punjab Kings,field,Punjab Kings,wickets,5,181,20,N,,umpire_A,umpire_B
160,2010,Delhi,2010-05-10,T20,KV Sharma,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Rajasthan Royals,runs,16,180,20,N,,umpire_A,umpire_B
161,2010,Kolkata,2010-05-11,T20,MS Dhoni,"Eden Gardens, Kolkata",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,,no result,0,0,20,N,,umpire_A,umpire_B
162,2010,Mohali,2010-05-12,T20,MS Dhoni,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,runs,21,200,20,N,,umpire_A,umpire_B
163,2010,Chennai,2010-05-13,T20,SP Narine,"MA Chidambaram Stadium, Chennai",Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,bat,Royal Challengers Bengaluru,wickets,5,147,20,N,,umpire_A,umpire_B
164,2010,Lucknow,2010-05-14,T20,DP Conway,"Ekana Cricket Stadium, Lucknow",Punjab Kings,Mumbai Indians,Punjab Kings,field,Mumbai Indians,runs,23,174,20,N,,umpire_A,umpire_B
165,2010,Lucknow,2010-05-15,T20,KA Pollard,"Ekana Cricket Stadium, Lucknow",Mumbai Indians,Delhi Capitals,Delhi Capitals,bat,Mumbai Indians,wickets,3,165,20,N,,umpire_A,umpire_B
166,2011,Jaipur,2011-03-22,T20,SV Samson,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,25,191,20,N,,umpire_A,umpire_B
167,2011,Lucknow,2011-03-23,T20,RP Singh,"Ekana Cricket Stadium, Lucknow",Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,bat,Chennai Super Kings,runs,42,197,20,N,,umpire_A,umpire_B
168,2011,Mohali,2011-03-24,T20,SK Raina,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5,165,20,N,,umpire_A,umpire_B
169,2011,Mumbai,2011-03-25,T20,Rashid Khan,"Wankhede Stadium, Mumbai",Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,Chennai Super Kings,wickets,4,166,20,N,,umpire_A,umpire_B
170,2011,Hyderabad,2011-03-26,T20,JJ Bumrah,"Rajiv Gandhi International Stadium, Hyderabad",Delhi Capitals,Mumbai Indians,Delhi Capitals,field,Delhi Capitals,wickets,7,196,20,N,,umpire_A,umpire_B
171,2011,Jaipur,2011-03-27,T20,DJ Bravo,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,runs,5,188,20,N,,umpire_A,umpire_B
172,2011,Jaipur,2011-03-28,T20,Tilak Varma,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,20,205,20,N,,umpire_A,umpire_B
173,2011,Mohali,2011-03-29,T20,RV Uthappa,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,5,150,20,N,,umpire_A,umpire_B
174,2011,Chennai,2011-03-30,T20,NV Ojha,"MA Chidambaram Stadium, Chennai",Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,7,225,20,N,,umpire_A,umpire_B
175,2011,Kolkata,2011-03-31,T20,RA Jadeja,"Eden Gardens, Kolkata",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,31,172,20,N,,umpire_A,umpire_B
176,2011,Lucknow,2011-04-01,T20,RG Sharma,"Ekana Cricket Stadium, Lucknow",Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,Sunrisers Hyderabad,wickets,2,147,20,N,,umpire_A,umpire_B
177,2011,Jaipur,2011-04-02,T20,Q de Kock,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Delhi Capitals,runs,10,167,20,N,,umpire_A,umpire_B
178,2011,Chennai,2011-04-03,T20,YS Chahal,"MA Chidambaram Stadium, Chennai",Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,29,192,20,N,,umpire_A,umpire_B
179,2011,Bengaluru,2011-04-04,T20,AB de Villiers,"M Chinnaswamy Stadium, Bengaluru",Punjab Kings,Chennai Super Kings,Punjab Kings,bat,Chennai Super Kings,wickets,5,157,20,N,,umpire_A,umpire_B
180,2011,Chennai,2011-04-05,T20,KL Rahul,"MA Chidambaram Stadium, Chennai",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,3,163,20,N,,umpire_A,umpire_B
181,2011,Mohali,2011-04-06,T20,Shubman Gill,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,,no result,0,0,20,N,,umpire_A,umpire_B
182,2011,Bengaluru,2011-04-07,T20,T Natarajan,"M Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,wickets,5,180,20,N,,umpire_A,umpire_B
183,2011,Mohali,2011-04-08,T20,SP Narine,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Punjab Kings,Punjab Kings,bat,Chennai Super Kings,wickets,4,173,20,N,,umpire_A,umpire_B
184,2011,Ahmedabad,2011-04-09,T20,B Kumar,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,field,Rajasthan Royals,runs,14,197,20,N,,umpire_A,umpire_B
185,2011,Delhi,2011-04-10,T20,SS Iyer,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Chennai Super Kings,Delhi Capitals,field,Delhi Capitals,wickets,6,161,20,N,,umpire_A,umpire_B
186,2011,Ahmedabad,2011-04-11,T20,JC Buttler,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Chennai Super Kings,Chennai Super Kings,bat,Delhi Capitals,wickets,5,165,20,N,,umpire_A,umpire_B
187,2011,Bengaluru,2011-04-12,T20,HH Pandya,"M Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,,no result,0,0,20,N,,umpire_A,umpire_B
188,2011,Lucknow,2011-04-13,T20,YS Chahal,"Ekana Cricket Stadium, Lucknow",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,wickets,6,177,20,N,,umpire_A,umpire_B
189,2011,Chennai,2011-04-14,T20,Rashid Khan,"MA Chidambaram Stadium, Chennai",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,field,Delhi Capitals,wickets,1,163,20,N,,umpire_A,umpire_B
190,2011,Hyderabad,2011-04-15,T20,NV Ojha,"Rajiv Gandhi International Stadium, Hyderabad",Punjab Kings,Chennai Super Kings,Chennai Super Kings,bat,Punjab Kings,wickets,5,145,20,N,,umpire_A,umpire_B
191,2011,Hyderabad,2011-04-16,T20,B Kumar,"Rajiv Gandhi International Stadium, Hyderabad",Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,44,223,20,N,,umpire_A,umpire_B
192,2011,Lucknow,2011-04-17,T20,JC Buttler,"Ekana Cricket Stadium, Lucknow",Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,6,187,20,N,,umpire_A,umpire_B
193,2011,Ahmedabad,2011-04-18,T20,NV Ojha,"Narendra Modi Stadium, Ahmedabad",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,8,154,20,N,,umpire_A,umpire_B
194,2011,Mumbai,2011-04-19,T20,YS Chahal,"Wankhede Stadium, Mumbai",Punjab Kings,Chennai Super Kings,Punjab Kings,field,Chennai Super Kings,runs,32,194,20,N,,umpire_A,umpire_B
195,2011,Kolkata,2011-04-20,T20,SK Raina,"Eden Gardens, Kolkata",Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Rajasthan Royals,runs,26,204,20,N,,umpire_A,umpire_B
196,2011,Ahmedabad,2011-04-21,T20,JJ Bumrah,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Rajasthan Royals,wickets,8,74,20,N,,umpire_A,umpire_B
197,2011,Hyderabad,2011-04-22,T20,PA Patel,"Rajiv Gandhi International Stadium, Hyderabad",Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,Punjab Kings,runs,14,180,20,N,,umpire_A,umpire_B
198,2011,Mumbai,2011-04-23,T20,RK Singh,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,bat,,no result,0,0,20,N,,umpire_A,umpire_B
199,2011,Kolkata,2011-04-24,T20,KV Sharma,"Eden Gardens, Kolkata",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Sunrisers Hyderabad,runs,10,169,20,N,,umpire_A,umpire_B
200,2011,Ahmedabad,2011-04-25,T20,Rashid Khan,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,Royal Challengers Bengaluru,runs,39,196,20,N,,umpire_A,umpire_B
201,2011,Jaipur,2011-04-26,T20,HH Pandya,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,7,168,20,N,,umpire_A,umpire_B
202,2011,Kolkata,2011-04-27,T20,RA Jadeja,"Eden Gardens, Kolkata",Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,44,212,20,N,,umpire_A,umpire_B
203,2011,Mumbai,2011-04-28,T20,WP Saha,"Wankhede Stadium, Mumbai",Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Delhi Capitals,wickets,10,120,20,N,,umpire_A,umpire_B
204,2011,Kolkata,2011-04-29,T20,KS Williamson,"Eden Gardens, Kolkata",Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,runs,42,191,20,N,,umpire_A,umpire_B
205,2011,Ahmedabad,2011-04-30,T20,DL Chahar,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,field,Rajasthan Royals,wickets,4,144,20,N,,umpire_A,umpire_B
206,2011,Ahmedabad,2011-05-01,T20,Mohammed Shami,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Chennai Super Kings,Punjab Kings,field,Chennai Super Kings,runs,11,180,20,N,,umpire_A,umpire_B
207,2011,Ahmedabad,2011-05-02,T20,PP Chawla,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Punjab Kings,runs,18,189,20,N,,umpire_A,umpire_B
208,2011,Chennai,2011-05-03,T20,RK Singh,"MA Chidambaram Stadium, Chennai",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,bat,,no result,0,0,20,N,,umpire_A,umpire_B
209,2011,Mohali,2011-05-04,T20,DA Warner,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Chennai Super Kings,runs,0,170,20,N,,umpire_A,umpire_B
210,2011,Mumbai,2011-05-05,T20,Tilak Varma,"Wankhede Stadium, Mumbai",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Delhi Capitals,wickets,6,142,20,N,,umpire_A,umpire_B
211,2011,Kolkata,2011-05-06,T20,Shubman Gill,"Eden Gardens, Kolkata",Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,,no result,0,0,20,N,,umpire_A,umpire_B
212,2011,Delhi,2011-05-07,T20,G Gambhir,"Arun Jaitley Stadium, Delhi",Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,Royal Challengers Bengaluru,runs,4,167,20,N,,umpire_A,umpire_B
213,2011,Kolkata,2011-05-08,T20,MS Dhoni,"Eden Gardens, Kolkata",Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,runs,28,177,20,N,,umpire_A,umpire_B
214,2011,Chennai,2011-05-09,T20,Tilak Varma,"MA Chidambaram Stadium, Chennai",Rajasthan Royals,Punjab Kings,Punjab Kings,bat,Punjab Kings,runs,63,199,20,N,,umpire_A,umpire_B
215,2011,Kolkata,2011-05-10,T20,AM Mishra,"Eden Gardens, Kolkata",Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,5,166,20,N,,umpire_A,umpire_B
216,2011,Kolkata,2011-05-11,T20,AM Mishra,"Eden Gardens, Kolkata",Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,,no result,0,0,20,N,,umpire_A,umpire_B
217,2011,Lucknow,2011-05-12,T20,KV Sharma,"Ekana Cricket Stadium, Lucknow",Delhi Capitals,Punjab Kings,Delhi Capitals,bat,Delhi Capitals,runs,3,186,20,N,,umpire_A,umpire_B
218,2011,Kolkata,2011-05-13,T20,RA Jadeja,"Eden Gardens, Kolkata",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,runs,17,188,20,N,,umpire_A,umpire_B
219,2011,Chennai,2011-05-14,T20,Mohammed Shami,"MA Chidambaram Stadium, Chennai",Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,3,193,20,N,,umpire_A,umpire_B
220,2011,Chennai,2011-05-15,T20,F du Plessis,"MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,runs,2,163,20,N,,umpire_A,umpire_B
221,2012,Kolkata,2012-03-22,T20,Rashid Khan,"Eden Gardens, Kolkata",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6,181,20,N,,umpire_A,umpire_B
222,2012,Ahmedabad,2012-03-23,T20,SL Malinga,"Narendra Modi Stadium, Ahmedabad",Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,Rajasthan Royals,wickets,5,162,20,N,,umpire_A,umpire_B
223,2012,Kolkata,2012-03-24,T20,RK Singh,"Eden Gardens, Kolkata",Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Mumbai Indians,runs,2,199,20,N,,umpire_A,umpire_B
224,2012,Mohali,2012-03-25,T20,Shubman Gill,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Mumbai Indians,Mumbai Indians,bat,Punjab Kings,wickets,6,193,20,N,,umpire_A,umpire_B
225,2012,Jaipur,2012-03-26,T20,KA Pollard,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Punjab Kings,wickets,7,121,20,N,,umpire_A,umpire_B
226,2012,Ahmedabad,2012-03-27,T20,SK Raina,"Narendra Modi Stadium, Ahmedabad",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,36,195,20,N,,umpire_A,umpire_B
227,2012,Jaipur,2012-03-28,T20,IK Pathan,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Kolkata Knight Riders,wickets,7,158,20,N,,umpire_A,umpire_B
228,2012,Bengaluru,2012-03-29,T20,MS Dhoni,"M Chinnaswamy Stadium, Bengaluru",Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,Chennai Super Kings,wickets,6,156,20,N,,umpire_A,umpire_B
229,2012,Mohali,2012-03-30,T20,RA Jadeja,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Mumbai Indians,wickets,3,153,20,N,,umpire_A,umpire_B
230,2012,Delhi,2012-03-31,T20,V Kohli,"Arun Jaitley Stadium, Delhi",Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,field,Royal Challengers Bengaluru,runs,0,189,20,N,,umpire_A,umpire_B
231,2012,Bengaluru,2012-04-01,T20,RA Jadeja,"M Chinnaswamy Stadium, Bengaluru",Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,runs,35,204,20,N,,umpire_A,umpire_B
232,2012,Ahmedabad,2012-04-02,T20,KL Rahul,"Narendra Modi Stadium, Ahmedabad",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Mumbai Indians,wickets,6,180,20,N,,umpire_A,umpire_B
233,2012,Chennai,2012-04-03,T20,G Gambhir,"MA Chidambaram Stadium, Chennai",Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,runs,43,229,20,N,,umpire_A,umpire_B
234,2012,Mumbai,2012-04-04,T20,Mohammed Shami,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bengaluru,runs,61,184,20,N,,umpire_A,umpire_B
